0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
86.74,80.05,75.61,75.03,73.99,74.5,75.42,78.68,77.08,75.24,78.03,78.02,74.0,69.26,69.07,77.03,83.07,93.85,99.54,100.0,102.09,104.92,95.73,81.55,75.22,74.01,72.01,71.54,74.09,91.57,101.93,105.69,103.55,101.0,100.09,97.91,94.23,88.93,83.93,87.8,99.36,105.6,114.99,118.0,110.74,103.96,94.58,86.8,78.09,73.14,70.87,67.94,71.58,82.54,96.59,97.06,87.29,76.8,70.34,60.07,59.91,58.51,62.74,68.43,75.49,91.46,99.94,103.47,103.97,101.91,91.28,82.34,75.06,75.07,75.1,75.07,79.73,96.46,104.78,108.31,104.93,100.23,99.59,97.65,97.36,96.98,96.87,96.37,100.29,113.57,133.48,130.13,120.61,114.91,103.65,89.34
75.22,74.01,72.01,71.54,74.09,91.57,101.93,105.69,103.55,101.0,100.09,97.91,94.23,88.93,83.93,87.8,99.36,105.6,114.99,118.0,110.74,103.96,94.58,86.8,78.09,73.14,70.87,67.94,71.58,82.54,96.59,97.06,87.29,76.8,70.34,60.07,59.91,58.51,62.74,68.43,75.49,91.46,99.94,103.47,103.97,101.91,91.28,82.34,75.06,75.07,75.1,75.07,79.73,96.46,104.78,108.31,104.93,100.23,99.59,97.65,97.36,96.98,96.87,96.37,100.29,113.57,133.48,130.13,120.61,114.91,103.65,89.34,83.08,80.38,79.62,79.49,82.46,105.92,120.46,121.69,117.93,110.01,108.36,105.07,102.8,106.99,115.69,117.6,123.29,137.99,150.0,147.0,124.1,111.04,96.7,87.97
78.09,73.14,70.87,67.94,71.58,82.54,96.59,97.06,87.29,76.8,70.34,60.07,59.91,58.51,62.74,68.43,75.49,91.46,99.94,103.47,103.97,101.91,91.28,82.34,75.06,75.07,75.1,75.07,79.73,96.46,104.78,108.31,104.93,100.23,99.59,97.65,97.36,96.98,96.87,96.37,100.29,113.57,133.48,130.13,120.61,114.91,103.65,89.34,83.08,80.38,79.62,79.49,82.46,105.92,120.46,121.69,117.93,110.01,108.36,105.07,102.8,106.99,115.69,117.6,123.29,137.99,150.0,147.0,124.1,111.04,96.7,87.97,78.07,76.84,75.15,75.24,77.81,92.88,104.49,107.97,104.62,105.46,102.38,95.0,91.92,87.0,83.21,82.5,88.15,94.47,97.68,98.25,98.43,96.69,91.98,84.73
75.06,75.07,75.1,75.07,79.73,96.46,104.78,108.31,104.93,100.23,99.59,97.65,97.36,96.98,96.87,96.37,100.29,113.57,133.48,130.13,120.61,114.91,103.65,89.34,83.08,80.38,79.62,79.49,82.46,105.92,120.46,121.69,117.93,110.01,108.36,105.07,102.8,106.99,115.69,117.6,123.29,137.99,150.0,147.0,124.1,111.04,96.7,87.97,78.07,76.84,75.15,75.24,77.81,92.88,104.49,107.97,104.62,105.46,102.38,95.0,91.92,87.0,83.21,82.5,88.15,94.47,97.68,98.25,98.43,96.69,91.98,84.73,80.86,75.75,74.04,72.87,72.45,74.02,80.02,80.41,79.22,74.73,68.5,70.03,65.81,68.83,70.4,73.0,81.31,93.16,97.91,99.19,100.05,98.5,95.0,87.4
83.08,80.38,79.62,79.49,82.46,105.92,120.46,121.69,117.93,110.01,108.36,105.07,102.8,106.99,115.69,117.6,123.29,137.99,150.0,147.0,124.1,111.04,96.7,87.97,78.07,76.84,75.15,75.24,77.81,92.88,104.49,107.97,104.62,105.46,102.38,95.0,91.92,87.0,83.21,82.5,88.15,94.47,97.68,98.25,98.43,96.69,91.98,84.73,80.86,75.75,74.04,72.87,72.45,74.02,80.02,80.41,79.22,74.73,68.5,70.03,65.81,68.83,70.4,73.0,81.31,93.16,97.91,99.19,100.05,98.5,95.0,87.4,79.09,75.14,70.13,68.72,68.69,68.63,70.02,71.56,72.0,71.28,73.45,73.0,68.09,64.0,65.22,67.98,73.75,80.85,94.25,99.76,103.1,103.63,96.02,83.4
78.07,76.84,75.15,75.24,77.81,92.88,104.49,107.97,104.62,105.46,102.38,95.0,91.92,87.0,83.21,82.5,88.15,94.47,97.68,98.25,98.43,96.69,91.98,84.73,80.86,75.75,74.04,72.87,72.45,74.02,80.02,80.41,79.22,74.73,68.5,70.03,65.81,68.83,70.4,73.0,81.31,93.16,97.91,99.19,100.05,98.5,95.0,87.4,79.09,75.14,70.13,68.72,68.69,68.63,70.02,71.56,72.0,71.28,73.45,73.0,68.09,64.0,65.22,67.98,73.75,80.85,94.25,99.76,103.1,103.63,96.02,83.4,76.04,74.0,72.92,73.06,76.12,94.83,105.62,106.01,101.8,95.94,94.99,91.16,87.0,86.47,88.89,91.7,99.93,108.45,120.49,112.41,103.9,102.26,95.44,88.61
80.86,75.75,74.04,72.87,72.45,74.02,80.02,80.41,79.22,74.73,68.5,70.03,65.81,68.83,70.4,73.0,81.31,93.16,97.91,99.19,100.05,98.5,95.0,87.4,79.09,75.14,70.13,68.72,68.69,68.63,70.02,71.56,72.0,71.28,73.45,73.0,68.09,64.0,65.22,67.98,73.75,80.85,94.25,99.76,103.1,103.63,96.02,83.4,76.04,74.0,72.92,73.06,76.12,94.83,105.62,106.01,101.8,95.94,94.99,91.16,87.0,86.47,88.89,91.7,99.93,108.45,120.49,112.41,103.9,102.26,95.44,88.61,83.4,81.02,76.96,76.95,84.47,98.01,104.03,109.88,106.0,102.51,104.31,99.39,97.96,95.28,92.17,91.92,98.79,103.76,105.0,100.29,98.52,95.03,86.1,78.0
79.09,75.14,70.13,68.72,68.69,68.63,70.02,71.56,72.0,71.28,73.45,73.0,68.09,64.0,65.22,67.98,73.75,80.85,94.25,99.76,103.1,103.63,96.02,83.4,76.04,74.0,72.92,73.06,76.12,94.83,105.62,106.01,101.8,95.94,94.99,91.16,87.0,86.47,88.89,91.7,99.93,108.45,120.49,112.41,103.9,102.26,95.44,88.61,83.4,81.02,76.96,76.95,84.47,98.01,104.03,109.88,106.0,102.51,104.31,99.39,97.96,95.28,92.17,91.92,98.79,103.76,105.0,100.29,98.52,95.03,86.1,78.0,75.2,72.86,72.67,74.38,78.85,95.34,104.98,111.11,110.07,103.32,101.15,95.41,88.55,79.05,74.44,71.18,81.87,91.83,93.46,94.33,88.11,85.5,75.68,77.95
76.04,74.0,72.92,73.06,76.12,94.83,105.62,106.01,101.8,95.94,94.99,91.16,87.0,86.47,88.89,91.7,99.93,108.45,120.49,112.41,103.9,102.26,95.44,88.61,83.4,81.02,76.96,76.95,84.47,98.01,104.03,109.88,106.0,102.51,104.31,99.39,97.96,95.28,92.17,91.92,98.79,103.76,105.0,100.29,98.52,95.03,86.1,78.0,75.2,72.86,72.67,74.38,78.85,95.34,104.98,111.11,110.07,103.32,101.15,95.41,88.55,79.05,74.44,71.18,81.87,91.83,93.46,94.33,88.11,85.5,75.68,77.95,76.83,75.81,75.72,78.0,81.44,97.74,105.0,105.0,103.17,110.7,112.01,100.36,90.86,85.0,79.98,78.12,130.03,94.64,96.7,96.3,91.91,90.86,85.17,79.14
83.4,81.02,76.96,76.95,84.47,98.01,104.03,109.88,106.0,102.51,104.31,99.39,97.96,95.28,92.17,91.92,98.79,103.76,105.0,100.29,98.52,95.03,86.1,78.0,75.2,72.86,72.67,74.38,78.85,95.34,104.98,111.11,110.07,103.32,101.15,95.41,88.55,79.05,74.44,71.18,81.87,91.83,93.46,94.33,88.11,85.5,75.68,77.95,76.83,75.81,75.72,78.0,81.44,97.74,105.0,105.0,103.17,110.7,112.01,100.36,90.86,85.0,79.98,78.12,130.03,94.64,96.7,96.3,91.91,90.86,85.17,79.14,74.91,73.13,71.81,72.62,76.73,93.88,101.87,101.59,97.91,93.37,90.42,89.06,78.01,74.15,70.28,71.26,77.91,90.0,96.93,96.93,94.9,91.17,81.17,72.87
75.2,72.86,72.67,74.38,78.85,95.34,104.98,111.11,110.07,103.32,101.15,95.41,88.55,79.05,74.44,71.18,81.87,91.83,93.46,94.33,88.11,85.5,75.68,77.95,76.83,75.81,75.72,78.0,81.44,97.74,105.0,105.0,103.17,110.7,112.01,100.36,90.86,85.0,79.98,78.12,130.03,94.64,96.7,96.3,91.91,90.86,85.17,79.14,74.91,73.13,71.81,72.62,76.73,93.88,101.87,101.59,97.91,93.37,90.42,89.06,78.01,74.15,70.28,71.26,77.91,90.0,96.93,96.93,94.9,91.17,81.17,72.87,70.01,66.02,60.38,57.48,56.86,62.27,70.08,75.56,73.84,70.1,66.72,55.65,48.23,30.08,16.92,29.01,51.07,68.03,77.56,81.06,78.11,75.62,56.16,62.3
76.83,75.81,75.72,78.0,81.44,97.74,105.0,105.0,103.17,110.7,112.01,100.36,90.86,85.0,79.98,78.12,130.03,94.64,96.7,96.3,91.91,90.86,85.17,79.14,74.91,73.13,71.81,72.62,76.73,93.88,101.87,101.59,97.91,93.37,90.42,89.06,78.01,74.15,70.28,71.26,77.91,90.0,96.93,96.93,94.9,91.17,81.17,72.87,70.01,66.02,60.38,57.48,56.86,62.27,70.08,75.56,73.84,70.1,66.72,55.65,48.23,30.08,16.92,29.01,51.07,68.03,77.56,81.06,78.11,75.62,56.16,62.3,55.75,50.52,47.2,42.8,43.59,47.82,50.02,51.53,46.57,35.33,25.78,19.56,0.1,-1.04,-5.0,0.01,22.5,58.02,54.03,79.92,85.03,94.19,91.13,61.93
74.91,73.13,71.81,72.62,76.73,93.88,101.87,101.59,97.91,93.37,90.42,89.06,78.01,74.15,70.28,71.26,77.91,90.0,96.93,96.93,94.9,91.17,81.17,72.87,70.01,66.02,60.38,57.48,56.86,62.27,70.08,75.56,73.84,70.1,66.72,55.65,48.23,30.08,16.92,29.01,51.07,68.03,77.56,81.06,78.11,75.62,56.16,62.3,55.75,50.52,47.2,42.8,43.59,47.82,50.02,51.53,46.57,35.33,25.78,19.56,0.1,-1.04,-5.0,0.01,22.5,58.02,54.03,79.92,85.03,94.19,91.13,61.93,61.76,61.93,62.14,65.72,73.48,95.3,100.0,105.05,98.99,95.0,93.1,89.36,83.48,78.4,77.95,85.11,93.7,100.0,110.0,115.2,110.02,103.86,97.78,85.7
70.01,66.02,60.38,57.48,56.86,62.27,70.08,75.56,73.84,70.1,66.72,55.65,48.23,30.08,16.92,29.01,51.07,68.03,77.56,81.06,78.11,75.62,56.16,62.3,55.75,50.52,47.2,42.8,43.59,47.82,50.02,51.53,46.57,35.33,25.78,19.56,0.1,-1.04,-5.0,0.01,22.5,58.02,54.03,79.92,85.03,94.19,91.13,61.93,61.76,61.93,62.14,65.72,73.48,95.3,100.0,105.05,98.99,95.0,93.1,89.36,83.48,78.4,77.95,85.11,93.7,100.0,110.0,115.2,110.02,103.86,97.78,85.7,81.31,79.7,77.38,77.93,80.9,99.03,114.85,111.36,102.11,93.01,88.92,85.0,78.3,75.87,78.45,80.3,86.52,98.34,106.0,112.7,109.97,106.0,91.0,82.01
55.75,50.52,47.2,42.8,43.59,47.82,50.02,51.53,46.57,35.33,25.78,19.56,0.1,-1.04,-5.0,0.01,22.5,58.02,54.03,79.92,85.03,94.19,91.13,61.93,61.76,61.93,62.14,65.72,73.48,95.3,100.0,105.05,98.99,95.0,93.1,89.36,83.48,78.4,77.95,85.11,93.7,100.0,110.0,115.2,110.02,103.86,97.78,85.7,81.31,79.7,77.38,77.93,80.9,99.03,114.85,111.36,102.11,93.01,88.92,85.0,78.3,75.87,78.45,80.3,86.52,98.34,106.0,112.7,109.97,106.0,91.0,82.01,78.18,76.15,76.5,76.3,80.0,93.26,106.56,108.45,95.91,87.07,79.98,79.61,76.44,75.93,77.04,82.63,90.73,101.78,113.59,111.44,110.0,104.59,95.5,83.01
61.76,61.93,62.14,65.72,73.48,95.3,100.0,105.05,98.99,95.0,93.1,89.36,83.48,78.4,77.95,85.11,93.7,100.0,110.0,115.2,110.02,103.86,97.78,85.7,81.31,79.7,77.38,77.93,80.9,99.03,114.85,111.36,102.11,93.01,88.92,85.0,78.3,75.87,78.45,80.3,86.52,98.34,106.0,112.7,109.97,106.0,91.0,82.01,78.18,76.15,76.5,76.3,80.0,93.26,106.56,108.45,95.91,87.07,79.98,79.61,76.44,75.93,77.04,82.63,90.73,101.78,113.59,111.44,110.0,104.59,95.5,83.01,77.36,75.99,75.01,74.12,78.1,95.06,103.77,105.25,96.92,88.08,85.37,81.32,78.59,75.64,74.0,79.92,87.98,95.96,102.0,105.0,102.03,97.06,83.94,86.03
81.31,79.7,77.38,77.93,80.9,99.03,114.85,111.36,102.11,93.01,88.92,85.0,78.3,75.87,78.45,80.3,86.52,98.34,106.0,112.7,109.97,106.0,91.0,82.01,78.18,76.15,76.5,76.3,80.0,93.26,106.56,108.45,95.91,87.07,79.98,79.61,76.44,75.93,77.04,82.63,90.73,101.78,113.59,111.44,110.0,104.59,95.5,83.01,77.36,75.99,75.01,74.12,78.1,95.06,103.77,105.25,96.92,88.08,85.37,81.32,78.59,75.64,74.0,79.92,87.98,95.96,102.0,105.0,102.03,97.06,83.94,86.03,80.1,76.49,75.1,76.67,83.03,94.42,105.63,106.91,98.06,93.01,89.95,88.09,79.19,74.51,75.01,75.8,85.45,93.55,103.42,106.01,99.72,95.15,89.92,85.0
78.18,76.15,76.5,76.3,80.0,93.26,106.56,108.45,95.91,87.07,79.98,79.61,76.44,75.93,77.04,82.63,90.73,101.78,113.59,111.44,110.0,104.59,95.5,83.01,77.36,75.99,75.01,74.12,78.1,95.06,103.77,105.25,96.92,88.08,85.37,81.32,78.59,75.64,74.0,79.92,87.98,95.96,102.0,105.0,102.03,97.06,83.94,86.03,80.1,76.49,75.1,76.67,83.03,94.42,105.63,106.91,98.06,93.01,89.95,88.09,79.19,74.51,75.01,75.8,85.45,93.55,103.42,106.01,99.72,95.15,89.92,85.0,80.42,76.3,71.28,70.33,69.87,71.3,75.86,78.3,78.81,75.53,72.03,70.3,64.04,63.1,65.01,68.91,77.72,85.07,90.21,90.04,87.0,79.5,61.05,59.06
77.36,75.99,75.01,74.12,78.1,95.06,103.77,105.25,96.92,88.08,85.37,81.32,78.59,75.64,74.0,79.92,87.98,95.96,102.0,105.0,102.03,97.06,83.94,86.03,80.1,76.49,75.1,76.67,83.03,94.42,105.63,106.91,98.06,93.01,89.95,88.09,79.19,74.51,75.01,75.8,85.45,93.55,103.42,106.01,99.72,95.15,89.92,85.0,80.42,76.3,71.28,70.33,69.87,71.3,75.86,78.3,78.81,75.53,72.03,70.3,64.04,63.1,65.01,68.91,77.72,85.07,90.21,90.04,87.0,79.5,61.05,59.06,54.24,53.51,49.06,49.09,49.1,49.08,49.15,53.58,52.41,49.23,50.3,49.9,48.56,46.74,47.85,49.65,67.17,80.4,87.77,91.46,91.85,91.86,85.93,75.4
80.1,76.49,75.1,76.67,83.03,94.42,105.63,106.91,98.06,93.01,89.95,88.09,79.19,74.51,75.01,75.8,85.45,93.55,103.42,106.01,99.72,95.15,89.92,85.0,80.42,76.3,71.28,70.33,69.87,71.3,75.86,78.3,78.81,75.53,72.03,70.3,64.04,63.1,65.01,68.91,77.72,85.07,90.21,90.04,87.0,79.5,61.05,59.06,54.24,53.51,49.06,49.09,49.1,49.08,49.15,53.58,52.41,49.23,50.3,49.9,48.56,46.74,47.85,49.65,67.17,80.4,87.77,91.46,91.85,91.86,85.93,75.4,72.6,69.94,69.07,72.44,76.44,90.54,99.96,102.0,99.06,91.68,89.98,86.83,82.4,81.99,83.43,83.41,91.73,103.41,109.0,109.0,104.82,95.0,83.94,80.08
80.42,76.3,71.28,70.33,69.87,71.3,75.86,78.3,78.81,75.53,72.03,70.3,64.04,63.1,65.01,68.91,77.72,85.07,90.21,90.04,87.0,79.5,61.05,59.06,54.24,53.51,49.06,49.09,49.1,49.08,49.15,53.58,52.41,49.23,50.3,49.9,48.56,46.74,47.85,49.65,67.17,80.4,87.77,91.46,91.85,91.86,85.93,75.4,72.6,69.94,69.07,72.44,76.44,90.54,99.96,102.0,99.06,91.68,89.98,86.83,82.4,81.99,83.43,83.41,91.73,103.41,109.0,109.0,104.82,95.0,83.94,80.08,75.3,72.55,72.17,71.02,76.02,91.15,99.92,100.98,89.27,84.08,83.67,83.0,79.43,78.0,79.8,82.86,92.75,101.44,111.94,107.79,104.74,93.99,81.42,82.59
54.24,53.51,49.06,49.09,49.1,49.08,49.15,53.58,52.41,49.23,50.3,49.9,48.56,46.74,47.85,49.65,67.17,80.4,87.77,91.46,91.85,91.86,85.93,75.4,72.6,69.94,69.07,72.44,76.44,90.54,99.96,102.0,99.06,91.68,89.98,86.83,82.4,81.99,83.43,83.41,91.73,103.41,109.0,109.0,104.82,95.0,83.94,80.08,75.3,72.55,72.17,71.02,76.02,91.15,99.92,100.98,89.27,84.08,83.67,83.0,79.43,78.0,79.8,82.86,92.75,101.44,111.94,107.79,104.74,93.99,81.42,82.59,75.41,71.1,74.04,74.41,76.81,94.92,109.29,111.86,94.95,85.08,80.01,71.03,60.79,58.62,56.36,54.6,64.14,81.29,91.13,94.93,88.26,83.02,71.49,55.58
72.6,69.94,69.07,72.44,76.44,90.54,99.96,102.0,99.06,91.68,89.98,86.83,82.4,81.99,83.43,83.41,91.73,103.41,109.0,109.0,104.82,95.0,83.94,80.08,75.3,72.55,72.17,71.02,76.02,91.15,99.92,100.98,89.27,84.08,83.67,83.0,79.43,78.0,79.8,82.86,92.75,101.44,111.94,107.79,104.74,93.99,81.42,82.59,75.41,71.1,74.04,74.41,76.81,94.92,109.29,111.86,94.95,85.08,80.01,71.03,60.79,58.62,56.36,54.6,64.14,81.29,91.13,94.93,88.26,83.02,71.49,55.58,50.1,45.98,43.43,44.71,50.85,57.65,69.23,65.94,48.59,9.83,0.07,0.0,-4.95,-8.86,-1.09,0.09,44.69,74.98,62.49,56.02,56.05,59.66,55.41,48.35
75.3,72.55,72.17,71.02,76.02,91.15,99.92,100.98,89.27,84.08,83.67,83.0,79.43,78.0,79.8,82.86,92.75,101.44,111.94,107.79,104.74,93.99,81.42,82.59,75.41,71.1,74.04,74.41,76.81,94.92,109.29,111.86,94.95,85.08,80.01,71.03,60.79,58.62,56.36,54.6,64.14,81.29,91.13,94.93,88.26,83.02,71.49,55.58,50.1,45.98,43.43,44.71,50.85,57.65,69.23,65.94,48.59,9.83,0.07,0.0,-4.95,-8.86,-1.09,0.09,44.69,74.98,62.49,56.02,56.05,59.66,55.41,48.35,49.81,48.25,46.86,46.21,46.65,50.13,52.61,53.63,53.13,52.62,50.31,48.7,43.48,40.27,43.5,46.86,53.53,73.46,92.6,103.47,101.0,85.0,69.62,59.0
75.41,71.1,74.04,74.41,76.81,94.92,109.29,111.86,94.95,85.08,80.01,71.03,60.79,58.62,56.36,54.6,64.14,81.29,91.13,94.93,88.26,83.02,71.49,55.58,50.1,45.98,43.43,44.71,50.85,57.65,69.23,65.94,48.59,9.83,0.07,0.0,-4.95,-8.86,-1.09,0.09,44.69,74.98,62.49,56.02,56.05,59.66,55.41,48.35,49.81,48.25,46.86,46.21,46.65,50.13,52.61,53.63,53.13,52.62,50.31,48.7,43.48,40.27,43.5,46.86,53.53,73.46,92.6,103.47,101.0,85.0,69.62,59.0,53.63,41.76,38.95,35.92,33.37,40.43,40.57,37.41,38.09,41.45,41.22,41.32,38.19,37.24,37.33,38.37,43.09,48.77,65.53,69.93,69.2,63.99,58.17,50.07
50.1,45.98,43.43,44.71,50.85,57.65,69.23,65.94,48.59,9.83,0.07,0.0,-4.95,-8.86,-1.09,0.09,44.69,74.98,62.49,56.02,56.05,59.66,55.41,48.35,49.81,48.25,46.86,46.21,46.65,50.13,52.61,53.63,53.13,52.62,50.31,48.7,43.48,40.27,43.5,46.86,53.53,73.46,92.6,103.47,101.0,85.0,69.62,59.0,53.63,41.76,38.95,35.92,33.37,40.43,40.57,37.41,38.09,41.45,41.22,41.32,38.19,37.24,37.33,38.37,43.09,48.77,65.53,69.93,69.2,63.99,58.17,50.07,49.33,49.42,49.79,50.0,49.25,50.02,56.89,57.79,57.76,59.16,59.25,60.1,56.03,50.06,48.94,50.87,60.59,66.88,75.92,80.0,76.01,71.18,60.17,61.32
49.81,48.25,46.86,46.21,46.65,50.13,52.61,53.63,53.13,52.62,50.31,48.7,43.48,40.27,43.5,46.86,53.53,73.46,92.6,103.47,101.0,85.0,69.62,59.0,53.63,41.76,38.95,35.92,33.37,40.43,40.57,37.41,38.09,41.45,41.22,41.32,38.19,37.24,37.33,38.37,43.09,48.77,65.53,69.93,69.2,63.99,58.17,50.07,49.33,49.42,49.79,50.0,49.25,50.02,56.89,57.79,57.76,59.16,59.25,60.1,56.03,50.06,48.94,50.87,60.59,66.88,75.92,80.0,76.01,71.18,60.17,61.32,56.05,54.71,51.24,51.26,59.24,82.18,89.92,97.47,87.74,82.8,79.95,76.83,70.08,64.2,68.67,69.97,82.35,95.6,108.41,116.7,117.52,104.97,92.91,85.42
53.63,41.76,38.95,35.92,33.37,40.43,40.57,37.41,38.09,41.45,41.22,41.32,38.19,37.24,37.33,38.37,43.09,48.77,65.53,69.93,69.2,63.99,58.17,50.07,49.33,49.42,49.79,50.0,49.25,50.02,56.89,57.79,57.76,59.16,59.25,60.1,56.03,50.06,48.94,50.87,60.59,66.88,75.92,80.0,76.01,71.18,60.17,61.32,56.05,54.71,51.24,51.26,59.24,82.18,89.92,97.47,87.74,82.8,79.95,76.83,70.08,64.2,68.67,69.97,82.35,95.6,108.41,116.7,117.52,104.97,92.91,85.42,78.59,77.79,75.03,75.01,78.78,100.82,130.0,118.52,104.06,96.23,95.21,94.79,88.96,85.48,85.42,87.93,99.79,115.42,119.52,117.76,110.0,104.9,90.82,86.1
49.33,49.42,49.79,50.0,49.25,50.02,56.89,57.79,57.76,59.16,59.25,60.1,56.03,50.06,48.94,50.87,60.59,66.88,75.92,80.0,76.01,71.18,60.17,61.32,56.05,54.71,51.24,51.26,59.24,82.18,89.92,97.47,87.74,82.8,79.95,76.83,70.08,64.2,68.67,69.97,82.35,95.6,108.41,116.7,117.52,104.97,92.91,85.42,78.59,77.79,75.03,75.01,78.78,100.82,130.0,118.52,104.06,96.23,95.21,94.79,88.96,85.48,85.42,87.93,99.79,115.42,119.52,117.76,110.0,104.9,90.82,86.1,80.23,77.02,76.65,77.8,83.48,96.25,108.23,123.04,114.68,110.77,101.98,98.44,95.91,90.83,90.02,88.91,95.97,107.46,128.94,124.0,110.1,99.22,90.03,85.53
56.05,54.71,51.24,51.26,59.24,82.18,89.92,97.47,87.74,82.8,79.95,76.83,70.08,64.2,68.67,69.97,82.35,95.6,108.41,116.7,117.52,104.97,92.91,85.42,78.59,77.79,75.03,75.01,78.78,100.82,130.0,118.52,104.06,96.23,95.21,94.79,88.96,85.48,85.42,87.93,99.79,115.42,119.52,117.76,110.0,104.9,90.82,86.1,80.23,77.02,76.65,77.8,83.48,96.25,108.23,123.04,114.68,110.77,101.98,98.44,95.91,90.83,90.02,88.91,95.97,107.46,128.94,124.0,110.1,99.22,90.03,85.53,80.99,78.15,78.15,78.76,82.95,98.04,125.1,126.2,115.29,108.14,101.0,99.0,88.79,82.99,81.48,85.11,91.66,107.48,110.95,111.74,97.13,83.0,70.6,65.03
78.59,77.79,75.03,75.01,78.78,100.82,130.0,118.52,104.06,96.23,95.21,94.79,88.96,85.48,85.42,87.93,99.79,115.42,119.52,117.76,110.0,104.9,90.82,86.1,80.23,77.02,76.65,77.8,83.48,96.25,108.23,123.04,114.68,110.77,101.98,98.44,95.91,90.83,90.02,88.91,95.97,107.46,128.94,124.0,110.1,99.22,90.03,85.53,80.99,78.15,78.15,78.76,82.95,98.04,125.1,126.2,115.29,108.14,101.0,99.0,88.79,82.99,81.48,85.11,91.66,107.48,110.95,111.74,97.13,83.0,70.6,65.03,63.5,62.97,64.07,64.23,66.45,81.43,90.0,94.98,86.13,77.52,69.08,64.74,59.15,54.64,55.28,58.93,65.21,76.09,82.96,84.27,80.98,77.33,65.93,64.28
80.23,77.02,76.65,77.8,83.48,96.25,108.23,123.04,114.68,110.77,101.98,98.44,95.91,90.83,90.02,88.91,95.97,107.46,128.94,124.0,110.1,99.22,90.03,85.53,80.99,78.15,78.15,78.76,82.95,98.04,125.1,126.2,115.29,108.14,101.0,99.0,88.79,82.99,81.48,85.11,91.66,107.48,110.95,111.74,97.13,83.0,70.6,65.03,63.5,62.97,64.07,64.23,66.45,81.43,90.0,94.98,86.13,77.52,69.08,64.74,59.15,54.64,55.28,58.93,65.21,76.09,82.96,84.27,80.98,77.33,65.93,64.28,59.03,57.78,57.01,58.07,60.76,60.84,62.83,64.14,59.9,56.14,53.7,53.53,51.56,53.54,53.52,57.01,69.08,77.0,80.08,75.1,69.0,64.19,58.02,16.02
80.99,78.15,78.15,78.76,82.95,98.04,125.1,126.2,115.29,108.14,101.0,99.0,88.79,82.99,81.48,85.11,91.66,107.48,110.95,111.74,97.13,83.0,70.6,65.03,63.5,62.97,64.07,64.23,66.45,81.43,90.0,94.98,86.13,77.52,69.08,64.74,59.15,54.64,55.28,58.93,65.21,76.09,82.96,84.27,80.98,77.33,65.93,64.28,59.03,57.78,57.01,58.07,60.76,60.84,62.83,64.14,59.9,56.14,53.7,53.53,51.56,53.54,53.52,57.01,69.08,77.0,80.08,75.1,69.0,64.19,58.02,16.02,1.27,0.67,0.59,0.07,0.04,0.04,0.09,0.84,3.0,22.89,23.94,23.78,32.92,27.18,39.44,32.17,47.34,50.24,60.51,68.05,65.9,63.73,56.58,49.12
63.5,62.97,64.07,64.23,66.45,81.43,90.0,94.98,86.13,77.52,69.08,64.74,59.15,54.64,55.28,58.93,65.21,76.09,82.96,84.27,80.98,77.33,65.93,64.28,59.03,57.78,57.01,58.07,60.76,60.84,62.83,64.14,59.9,56.14,53.7,53.53,51.56,53.54,53.52,57.01,69.08,77.0,80.08,75.1,69.0,64.19,58.02,16.02,1.27,0.67,0.59,0.07,0.04,0.04,0.09,0.84,3.0,22.89,23.94,23.78,32.92,27.18,39.44,32.17,47.34,50.24,60.51,68.05,65.9,63.73,56.58,49.12,39.2,38.27,31.92,38.42,52.75,70.36,82.39,86.9,79.13,65.49,64.13,62.42,61.22,61.42,61.04,62.32,74.96,91.37,102.91,107.61,103.0,96.34,83.65,73.65
59.03,57.78,57.01,58.07,60.76,60.84,62.83,64.14,59.9,56.14,53.7,53.53,51.56,53.54,53.52,57.01,69.08,77.0,80.08,75.1,69.0,64.19,58.02,16.02,1.27,0.67,0.59,0.07,0.04,0.04,0.09,0.84,3.0,22.89,23.94,23.78,32.92,27.18,39.44,32.17,47.34,50.24,60.51,68.05,65.9,63.73,56.58,49.12,39.2,38.27,31.92,38.42,52.75,70.36,82.39,86.9,79.13,65.49,64.13,62.42,61.22,61.42,61.04,62.32,74.96,91.37,102.91,107.61,103.0,96.34,83.65,73.65,70.96,67.29,65.06,67.24,70.51,85.96,105.23,115.0,106.35,97.28,88.12,84.6,79.91,75.89,75.49,80.35,89.51,104.54,116.29,137.17,120.0,111.6,92.25,91.07
