,price[EUR/MWh],u100,v100,u10,v10,swh,wind_direction,wind_speed,power[MW]
2021-08-14 15:00:00+02:00,45.58,11.489328,6.531682,8.969848,5.136733,1.0400267,209.61823,13.216185,8.0
2021-08-14 16:00:00+02:00,52.2,12.265568,5.4334545,9.553592,4.345813,1.0929375,203.8926,13.415162,8.0
2021-08-14 17:00:00+02:00,58.85,12.839719,4.8658905,9.904297,3.9912033,1.1192694,200.7553,13.730815,8.0
2021-08-14 18:00:00+02:00,75.12,12.530073,4.877591,9.261145,3.979413,1.1380816,201.2695,13.445952,8.0
2021-08-14 19:00:00+02:00,84.85,12.471026,4.500679,9.343831,3.7282562,1.1881838,199.84404,13.258304,8.0
2021-08-14 20:00:00+02:00,86.43,13.143999,2.8407001,10.550478,2.460616,1.2258787,192.19528,13.447464,8.0
2021-08-14 21:00:00+02:00,76.43,12.899715,1.134819,10.427562,1.0930328,1.2194576,185.02751,12.949535,8.0
2021-08-14 22:00:00+02:00,75.77,12.69997,0.29910684,10.448751,0.3878035,1.1826792,181.34917,12.703492,8.0
2021-08-14 23:00:00+02:00,58.68,12.4814005,-0.006336078,10.45281,0.077489376,1.149087,179.97092,12.481402,8.0
2021-08-15 00:00:00+02:00,58.08,11.169428,-0.011450369,9.290883,0.150859,1.0421257,179.94127,11.169434,8.0
2021-08-15 01:00:00+02:00,58.03,11.549976,0.32380718,9.8993225,0.3617515,0.99230736,181.60588,11.554515,8.0
2021-08-15 02:00:00+02:00,49.99,11.378411,0.7929416,9.784532,0.7155772,0.99719137,183.9864,11.406007,8.0
2021-08-15 03:00:00+02:00,49.91,11.924579,0.99206257,10.197654,0.8798117,1.0355129,184.75575,11.965775,8.0
2021-08-15 04:00:00+02:00,49.9,11.973187,1.2267523,10.233578,1.1062508,1.0797148,185.85,12.03587,8.0
2021-08-15 05:00:00+02:00,50.76,11.862994,1.2187319,10.141351,1.0906372,1.1215763,185.86565,11.925432,8.0
2021-08-15 06:00:00+02:00,57.59,12.296859,1.283329,10.555564,1.154191,1.157238,185.95795,12.363643,8.0
2021-08-15 07:00:00+02:00,58.34,12.144042,1.6450777,10.36151,1.4703407,1.1587505,187.71454,12.25496,8.0
2021-08-15 08:00:00+02:00,57.53,11.7519865,2.407775,10.012315,2.1367617,1.1599073,191.57866,11.996106,8.0
2021-08-15 09:00:00+02:00,53.54,11.736921,2.5912962,10.006599,2.3059416,1.1643534,192.45012,12.019573,8.0
2021-08-15 10:00:00+02:00,53.67,11.799321,2.8023872,10.039471,2.494812,1.1597462,193.36044,12.127545,8.0
2021-08-15 11:00:00+02:00,54.36,11.548015,2.88904,9.788461,2.5688105,1.1680307,194.04575,11.903915,8.0
2021-08-15 12:00:00+02:00,54.25,9.3618145,3.8501892,8.181908,3.518919,1.0830622,202.35567,10.122624,6.26192684164895
2021-08-15 13:00:00+02:00,50.24,9.000916,4.440016,7.8722296,4.0503407,1.0013456,206.25642,10.036445,6.1033504169827815
2021-08-15 14:00:00+02:00,49.24,8.177374,4.553112,7.1535273,4.09735,0.9619541,209.1088,9.359502,4.94979056685953
2021-08-15 15:00:00+02:00,49.99,7.9232035,4.855543,6.884924,4.23108,0.91770035,211.50104,9.292656,4.844491471336741
2021-08-15 16:00:00+02:00,54.79,8.03609,3.8133535,6.9035463,3.2008724,0.89661026,205.38567,8.894965,4.248751957375283
2021-08-15 17:00:00+02:00,67.05,7.565777,2.9715843,6.3649445,2.4181852,0.8466496,201.44324,8.128425,3.2422595158333354
2021-08-15 18:00:00+02:00,82.5,6.252681,2.5483303,4.909849,1.9022884,0.76068074,202.17375,6.752037,1.8583737897617063
2021-08-15 19:00:00+02:00,91.99,5.4606504,2.8185205,3.9576864,2.0199804,0.6600133,207.30057,6.145141,1.4009550623577935
2021-08-15 20:00:00+02:00,94.95,4.526144,3.9207983,3.1624622,2.90948,0.56321853,220.90094,5.9882083,1.296341179867763
2021-08-15 21:00:00+02:00,93.45,2.3415012,5.0415688,1.2535334,3.8756752,0.48524904,245.08801,5.5587807,1.0369724964663554
2021-08-15 22:00:00+02:00,86.77,-0.20914471,7.086749,-0.8525556,5.494624,0.43674827,271.69043,7.0898347,2.151478195895665
2021-08-15 23:00:00+02:00,76.95,-1.2195406,9.552111,-1.7347012,7.393507,0.42685938,277.27573,9.629647,5.390881158609841
2021-08-16 00:00:00+02:00,68.19,0.379525,11.569725,-0.2882687,8.622477,0.5172261,268.1212,11.575949,8.0
2021-08-16 01:00:00+02:00,65.03,7.0878963,10.235666,4.7734585,8.212658,0.6109033,235.29854,12.450187,8.0
2021-08-16 02:00:00+02:00,62.08,10.639113,5.4067535,8.243055,4.6470146,0.69638675,206.93948,11.934141,8.0
2021-08-16 03:00:00+02:00,60.13,9.97387,5.04533,8.03239,4.299346,0.7489916,206.83278,11.177362,8.0
2021-08-16 04:00:00+02:00,60.82,11.127661,5.488306,9.298178,4.7549686,0.81422496,206.25311,12.407511,8.0
2021-08-16 05:00:00+02:00,68.06,11.149683,4.010894,9.476514,3.5836391,0.9328867,199.78526,11.849164,8.0
2021-08-16 06:00:00+02:00,90.25,9.781667,2.492035,8.603411,2.2678156,0.9947787,194.29295,10.094119,6.209174884685522
2021-08-16 07:00:00+02:00,100.48,8.58927,2.2799225,7.746669,2.058817,0.96299696,194.86569,8.886709,4.236932358795332
2021-08-16 08:00:00+02:00,96.73,7.6614037,2.1404133,6.9566765,1.9141035,0.8912011,195.6091,7.954777,3.038873425242963
2021-08-16 09:00:00+02:00,89.94,7.130414,2.4318428,6.497838,2.1345234,0.8127143,198.83205,7.533702,2.581391741235721
2021-08-16 10:00:00+02:00,95.02,6.0628443,2.689889,5.483241,2.4309378,0.7405145,203.92532,6.632766,1.7616215094337526
2021-08-16 11:00:00+02:00,98.98,5.1059656,4.863451,4.5647364,4.490859,0.68297946,223.6065,7.0515275,2.116792234706134
2021-08-16 12:00:00+02:00,95.11,4.406336,2.0869188,4.023834,1.8402834,0.59958494,205.34306,4.875554,0.6996817676515023
2021-08-16 13:00:00+02:00,94.95,6.359849,1.9834471,5.814537,1.8142271,0.5424738,197.32114,6.661962,1.7849870988489491
2021-08-16 14:00:00+02:00,89.12,6.475628,2.111991,5.8418283,1.9519587,0.50180537,198.06346,6.8113337,1.9077659209994977
2021-08-16 15:00:00+02:00,86.3,6.0380526,4.0864143,5.359393,3.762002,0.4827369,214.08923,7.290875,2.3397398484689793
2021-08-16 16:00:00+02:00,81.11,6.2464027,6.284624,5.4469576,5.655545,0.56034666,225.17476,8.860816,4.2000047051668075
2021-08-16 17:00:00+02:00,86.48,7.0047503,7.024728,6.144471,6.265045,0.7084051,225.08159,9.920349,5.893991303539735
2021-08-16 18:00:00+02:00,74.52,9.514165,6.683833,8.258301,5.915655,0.8069874,215.08858,11.627251,8.0
2021-08-16 19:00:00+02:00,78.13,11.433867,3.7765617,9.900352,3.371171,0.86792433,198.27818,12.041418,8.0
2021-08-16 20:00:00+02:00,79.12,12.009804,2.4291859,10.373356,2.1679525,0.934799,191.43477,12.253013,8.0
2021-08-16 21:00:00+02:00,76.9,11.075943,4.325675,9.510394,3.8199024,1.0053949,201.33298,11.890667,8.0
2021-08-16 22:00:00+02:00,68.4,9.142522,6.743678,7.9353333,5.963912,1.0629587,216.41312,11.360585,8.0
2021-08-16 23:00:00+02:00,60.02,8.160731,8.866865,7.14692,7.7803593,1.1294928,227.3747,12.050678,8.0
2021-08-17 00:00:00+02:00,61.11,7.2051687,12.188664,6.1105604,10.578766,1.1806135,239.4111,14.159025,8.0
2021-08-17 01:00:00+02:00,59.45,6.6397953,11.993669,5.491007,10.173545,1.2743835,241.03072,13.708938,8.0
2021-08-17 02:00:00+02:00,48.52,5.9713583,8.4883995,5.3190813,7.3921757,1.240427,234.87465,10.378345,6.748587360331313
2021-08-17 03:00:00+02:00,37.59,6.370983,4.176079,5.9058323,3.802578,1.1075554,213.2442,7.6176805,2.6686823973669975
2021-08-17 04:00:00+02:00,35.11,8.182101,-0.9591126,7.3854675,-0.90124494,0.97337663,173.31425,8.238123,3.375308150928267
2021-08-17 05:00:00+02:00,50.06,9.138271,-4.8492355,8.075236,-4.453067,0.910329,152.04729,10.345197,6.684129919088544
2021-08-17 06:00:00+02:00,64.35,9.887734,-5.3783216,8.597096,-4.868456,0.9080829,151.45651,11.255827,8.0
2021-08-17 07:00:00+02:00,73.49,11.636495,-4.661257,10.030489,-4.075474,0.97580355,158.17033,12.535362,8.0
2021-08-17 08:00:00+02:00,71.17,12.409713,-3.6235714,10.665409,-3.078744,1.1519213,163.72247,12.927925,8.0
2021-08-17 09:00:00+02:00,69.3,13.066768,-1.7225866,11.187378,-1.3615761,1.3838329,172.49002,13.179822,8.0
2021-08-17 10:00:00+02:00,68.84,14.21643,-1.9407139,12.114371,-1.5803709,1.543663,172.22649,14.348284,8.0
2021-08-17 11:00:00+02:00,66.11,15.325751,-3.570467,12.929559,-3.0558853,1.5719376,166.88562,15.736165,8.0
2021-08-17 12:00:00+02:00,65.52,12.81059,-2.972517,10.48286,-2.250514,1.407752,166.9365,13.150934,8.0
2021-08-17 13:00:00+02:00,64.9,15.79478,-0.38286936,12.865152,-0.11840075,1.441534,178.6114,15.799419,8.0
2021-08-17 14:00:00+02:00,63.39,15.927945,-0.5825513,12.831635,-0.1961962,1.6853142,177.9054,15.938595,8.0
2021-08-17 15:00:00+02:00,63.59,16.091354,-0.594638,12.91404,-0.33576727,1.7643719,177.88367,16.102337,8.0
2021-08-17 16:00:00+02:00,64.55,15.364623,-0.26263696,12.356066,-0.094597995,1.7342119,179.0207,15.366868,8.0
2021-08-17 17:00:00+02:00,69.09,14.874832,-0.25200242,11.966986,-0.04784893,1.6291714,179.02942,14.876966,8.0
2021-08-17 18:00:00+02:00,85.36,14.624473,-2.650937,11.839409,-2.069501,1.5076427,169.72571,14.862795,8.0
2021-08-17 19:00:00+02:00,92.39,13.631773,-3.9807882,11.116814,-3.0675116,1.4044886,163.721,14.201124,8.0
2021-08-17 20:00:00+02:00,90.49,13.607792,-3.2617311,11.36662,-2.587616,1.3150692,166.52075,13.993244,8.0
2021-08-17 21:00:00+02:00,86.83,14.002782,-2.6626062,11.563216,-2.0866776,1.2624502,169.23383,14.253679,8.0
2021-08-17 22:00:00+02:00,79.09,14.793444,-2.1162128,12.074374,-1.559124,1.3066664,171.85902,14.94404,8.0
2021-08-17 23:00:00+02:00,66.58,16.47548,-2.005681,13.336,-1.4445152,1.4544182,173.05911,16.597113,8.0
2021-08-18 00:00:00+02:00,60.17,17.292847,-1.5961466,13.955923,-1.1641159,1.7411242,174.72649,17.366354,8.0
2021-08-18 01:00:00+02:00,55.04,17.344925,-1.1071272,13.878289,-0.784084,1.94874,176.34776,17.380224,8.0
2021-08-18 02:00:00+02:00,55.01,17.73143,-1.4098692,14.188904,-1.0236101,2.064372,175.45384,17.787394,8.0
2021-08-18 03:00:00+02:00,55.02,17.07283,-1.8253984,13.681251,-1.3279924,2.0573168,173.89722,17.170137,8.0
2021-08-18 04:00:00+02:00,55.07,16.584122,-1.2394438,13.388228,-0.8536574,1.9979572,175.72585,16.630373,8.0
2021-08-18 05:00:00+02:00,65.85,16.42662,-0.86236197,13.349315,-0.56341875,1.9543247,176.99486,16.449242,8.0
2021-08-18 06:00:00+02:00,80.05,16.068771,-1.196969,13.186072,-0.8692157,1.9109592,175.73988,16.11329,8.0
2021-08-18 07:00:00+02:00,95.97,15.876802,-1.2788973,13.121726,-0.97028774,1.8366966,175.3947,15.928227,8.0
2021-08-18 08:00:00+02:00,90.93,15.280049,-0.91058886,12.655482,-0.6727077,1.7622194,176.58958,15.3071575,8.0
2021-08-18 09:00:00+02:00,90.29,14.862829,-0.60328424,12.406457,-0.42558718,1.68472,177.67563,14.875068,8.0
2021-08-18 10:00:00+02:00,89.61,14.606678,-0.2867462,12.204313,-0.14400214,1.6416769,178.87537,14.609492,8.0
2021-08-18 11:00:00+02:00,90.06,13.689184,0.89372873,11.435119,0.8787428,1.5914431,183.73538,13.7183275,8.0
2021-08-18 12:00:00+02:00,83.69,13.635192,3.8608456,11.603889,3.388361,1.5028286,195.80963,14.171259,8.0
2021-08-18 13:00:00+02:00,72.54,14.663817,3.1180935,12.104115,2.6739378,1.5632868,192.0045,14.991666,8.0
2021-08-18 14:00:00+02:00,68.01,15.790362,2.1724606,12.85732,1.859623,1.6364088,187.83365,15.939107,8.0
2021-08-18 15:00:00+02:00,66.75,16.039474,1.5044718,13.038366,1.323885,1.6958418,185.35855,16.109879,8.0
2021-08-18 16:00:00+02:00,66.77,15.854194,1.0255756,12.897024,0.95980215,1.7558641,183.70119,15.88733,8.0
2021-08-18 17:00:00+02:00,75.04,15.313696,1.9570103,12.502666,1.6896057,1.792162,187.28262,15.438237,8.0
2021-08-18 18:00:00+02:00,88.38,17.160477,0.9949445,13.97131,0.8457219,1.8245096,183.31822,17.189297,8.0
2021-08-18 19:00:00+02:00,93.7,17.223526,0.30723155,13.865037,0.2950958,1.8113232,181.02193,17.226265,8.0
2021-08-18 20:00:00+02:00,93.44,17.14682,-0.16463262,13.795457,-0.056934346,1.806654,179.4499,17.14761,8.0
2021-08-18 21:00:00+02:00,85.61,17.019531,0.43663627,13.67301,0.42747575,1.7927055,181.4696,17.025131,8.0
2021-08-18 22:00:00+02:00,78.08,17.099762,0.5106365,13.792361,0.5418467,1.8101759,181.71046,17.107384,8.0
2021-08-18 23:00:00+02:00,66.8,15.976419,1.1574593,12.904509,1.1156893,1.8251648,184.14372,16.018293,8.0
2021-08-19 00:00:00+02:00,64.02,15.772661,1.6810169,12.880443,1.4591818,1.7421904,186.0835,15.861988,8.0
2021-08-19 01:00:00+02:00,63.14,15.618053,1.1599073,12.7632,1.0573635,1.6728601,184.24739,15.661066,8.0
2021-08-19 02:00:00+02:00,61.18,15.085567,0.44369227,12.337465,0.4776712,1.6414127,181.68468,15.092091,8.0
2021-08-19 03:00:00+02:00,59.54,14.781176,-0.21172106,12.176982,-0.08928752,1.6054735,179.17937,14.782692,8.0
2021-08-19 04:00:00+02:00,59.08,14.654074,-1.7115698,12.094504,-1.3318329,1.5629883,173.33813,14.75369,8.0
2021-08-19 05:00:00+02:00,64.43,13.70436,-2.1271105,11.471421,-1.6733227,1.5263681,171.17729,13.868456,8.0
2021-08-19 06:00:00+02:00,83.9,12.910095,-2.0595875,10.89344,-1.6359177,1.4641533,170.9358,13.073349,8.0
2021-08-19 07:00:00+02:00,94.76,12.45093,-1.6233406,10.64422,-1.2969837,1.4052935,172.57173,12.556309,8.0
2021-08-19 08:00:00+02:00,102.02,12.488933,-1.2630129,10.641844,-0.98658836,1.3554401,174.22528,12.552634,8.0
2021-08-19 09:00:00+02:00,94.27,12.447642,-1.1442566,10.652562,-0.8775291,1.3221579,174.74782,12.500125,8.0
2021-08-19 10:00:00+02:00,89.91,12.47222,-1.138752,10.663458,-0.8684161,1.3096285,174.78319,12.524098,8.0
2021-08-19 11:00:00+02:00,90.74,12.540684,-1.1992607,10.69916,-0.9109356,1.2875881,174.53745,12.597896,8.0
2021-08-19 12:00:00+02:00,92.65,10.051286,0.7008244,8.771706,0.71549803,1.1441841,183.98848,10.075688,6.175225213537362
2021-08-19 13:00:00+02:00,94.13,10.542568,1.446434,9.160614,1.3985786,1.0671968,187.81216,10.641331,7.274722709748827
2021-08-19 14:00:00+02:00,89.9,11.201592,1.4109516,9.617528,1.3822165,1.0556498,187.17917,11.290104,8.0
2021-08-19 15:00:00+02:00,89.91,11.29226,1.584238,9.603921,1.501914,1.0561342,187.98615,11.402848,8.0
2021-08-19 16:00:00+02:00,91.32,11.411989,2.001151,9.629409,1.8211765,1.035059,189.94598,11.586118,8.0
2021-08-19 17:00:00+02:00,100.51,11.404418,2.2149916,9.550205,1.9675179,0.99258256,190.99127,11.617527,8.0
2021-08-19 18:00:00+02:00,114.94,11.16203,2.5697412,9.274642,2.268979,0.94578296,192.96483,11.454017,8.0
2021-08-19 19:00:00+02:00,126.78,10.60904,2.69308,8.730026,2.3558826,0.8813114,194.24355,10.94552,7.916584763629106
2021-08-19 20:00:00+02:00,128.12,10.322038,2.376727,8.488458,2.1365852,0.8304189,192.96678,10.5921335,7.174290566236727
2021-08-19 21:00:00+02:00,119.61,10.456135,1.4096489,8.600494,1.3850651,0.7895233,187.67807,10.550728,7.090484035492231
2021-08-19 22:00:00+02:00,110.07,10.23286,0.20345527,8.513146,0.3921855,0.7740959,181.13904,10.234882,6.472576421930829
2021-08-19 23:00:00+02:00,100.0,10.001359,-0.7681973,8.51318,-0.4974147,0.7701193,175.60777,10.030818,6.093091104336506
2021-08-20 00:00:00+02:00,95.0,8.917987,-0.93753904,7.3714294,-0.5802558,0.7278151,173.9986,8.967133,4.353007273513505
2021-08-20 01:00:00+02:00,86.22,9.164654,-1.5270958,7.738392,-1.095376,0.72570634,170.53978,9.291012,4.841920542240567
2021-08-20 02:00:00+02:00,83.73,9.083461,-2.1549673,7.7871714,-1.6973953,0.75013345,166.65384,9.335585,4.911941482182417
2021-08-20 03:00:00+02:00,83.2,8.608435,-2.2225933,7.50191,-1.7954483,0.75214285,165.52309,8.890729,4.242684451961652
2021-08-20 04:00:00+02:00,83.96,8.4689,-1.8560762,7.4812794,-1.5405073,0.73396677,167.63829,8.669907,3.934339933277119
2021-08-20 05:00:00+02:00,88.7,8.380925,-1.7756472,7.4712954,-1.5226574,0.72269434,168.03777,8.566961,3.7958499393077014
2021-08-20 06:00:00+02:00,103.11,8.128531,-1.654316,7.2589464,-1.4667788,0.7227828,168.49629,8.295166,3.445909508770534
2021-08-20 07:00:00+02:00,119.0,7.5372725,-1.4931536,6.7422047,-1.3353271,0.70630455,168.79463,7.683748,2.7387218193010576
2021-08-20 08:00:00+02:00,124.74,6.9495735,-0.9913904,6.223093,-0.8574338,0.6690436,171.88126,7.019931,2.088464619206886
2021-08-20 09:00:00+02:00,114.0,6.615019,-0.3490349,5.9935637,-0.27195776,0.6259184,176.97964,6.6242204,1.7548214629603092
2021-08-20 10:00:00+02:00,106.99,6.8141756,0.5501089,6.1782856,0.55816954,0.5857079,184.61548,6.8363447,1.928859004578588
2021-08-20 11:00:00+02:00,105.0,7.083804,0.91532946,6.41591,0.8825356,0.5490783,187.36264,7.1426964,2.1999620584275124
2021-08-20 12:00:00+02:00,99.11,6.0017653,0.8023354,5.522146,0.7971943,0.5048803,187.61433,6.055157,1.3403088523705085
2021-08-20 13:00:00+02:00,90.0,5.92939,0.9938239,5.497735,0.9701325,0.47853386,189.5149,6.0121,1.3119197085899108
2021-08-20 14:00:00+02:00,85.18,6.5452547,0.9457108,5.9657555,0.9126612,0.45667017,188.22165,6.6132236,1.7460964654694542
2021-08-20 15:00:00+02:00,84.81,6.324869,0.1618945,5.7239437,0.22399652,0.43176144,181.46625,6.326941,1.5290087768304677
2021-08-20 16:00:00+02:00,90.01,6.2271767,-0.09903067,5.621155,-0.010891326,0.40049118,179.0889,6.227964,1.458367194913699
2021-08-20 17:00:00+02:00,103.31,5.8744497,-0.37831438,5.268818,-0.24082106,0.37188482,176.31525,5.886619,1.2314773416963771
2021-08-20 18:00:00+02:00,113.27,5.441311,-0.62415296,4.8591576,-0.43570822,0.3468551,173.4564,5.476991,0.9918699791018948
2021-08-20 19:00:00+02:00,125.22,5.432353,-0.90098053,4.851425,-0.6623816,0.32265818,170.58296,5.506562,1.0080226188103714
2021-08-20 20:00:00+02:00,126.14,5.458042,-0.8391986,4.879733,-0.6300722,0.29524356,171.25897,5.5221806,1.0166241670227982
2021-08-20 21:00:00+02:00,124.93,5.6878834,-0.3180639,4.974697,-0.13998777,0.27250403,176.79938,5.696769,1.1161292882866454
2021-08-20 22:00:00+02:00,110.69,6.1875563,0.048403777,5.2781467,0.26671267,0.26244622,180.4482,6.1877456,1.4302961374309484
2021-08-20 23:00:00+02:00,106.0,6.6077433,-0.3279714,5.5470905,0.01412949,0.26349485,177.1585,6.6158776,1.7481995845344578
2021-08-21 00:00:00+02:00,102.51,6.3726606,-1.3386545,5.304246,-0.7250436,0.2797109,168.13681,6.511743,1.666941623794418
2021-08-21 01:00:00+02:00,95.2,5.9473877,-2.557209,5.052022,-1.8027811,0.30190545,156.73366,6.4738503,1.638010079078395
2021-08-21 02:00:00+02:00,88.52,5.3717365,-3.7753363,4.618471,-2.9843388,0.32643598,144.89989,6.565723,1.7087411554118783
2021-08-21 03:00:00+02:00,83.31,4.651329,-4.624777,4.046726,-3.8733788,0.34317368,135.164,6.559224,1.7036721923706255
2021-08-21 04:00:00+02:00,81.41,4.017668,-5.1532288,3.483552,-4.389035,0.34870392,127.94144,6.5343266,1.684345286487789
2021-08-21 05:00:00+02:00,82.17,3.71836,-5.5177155,3.2554998,-4.7569237,0.34812665,123.97583,6.6536746,1.7783338514143745
2021-08-21 06:00:00+02:00,90.2,3.2974586,-5.3136425,2.937807,-4.670436,0.34335434,121.82228,6.2536416,1.4764800620950882
2021-08-21 07:00:00+02:00,93.11,2.9990406,-4.5775003,2.7118607,-4.0765533,0.3313697,123.23161,5.472454,0.9894070436716612
2021-08-21 08:00:00+02:00,96.43,3.3431349,-3.5710135,3.0739603,-3.2260942,0.3150956,133.11232,4.891696,0.7066542804032316
2021-08-21 09:00:00+02:00,92.4,3.7471533,-2.7274084,3.4490776,-2.4812756,0.30165875,143.95056,4.6346426,0.6010040100088324
2021-08-21 10:00:00+02:00,81.95,4.1351137,-1.9567995,3.826168,-1.7851458,0.29610902,154.67577,4.5747385,0.5779994761309647
2021-08-21 11:00:00+02:00,79.11,4.8221693,-1.4361353,4.4554214,-1.2754545,0.2961126,163.41545,5.0314813,0.7689820490140119
2021-08-21 12:00:00+02:00,78.79,5.720002,-0.6753596,5.206066,-0.5105597,0.32204098,173.26627,5.759734,1.1535487093373726
2021-08-21 13:00:00+02:00,77.06,5.185419,-0.68297154,4.7154303,-0.53337306,0.32129043,172.49677,5.2302027,0.8637422770734787
2021-08-21 14:00:00+02:00,76.59,4.7746305,0.0580642,4.3247204,0.16697401,0.30449265,180.69673,4.7749834,0.6572706231680637
2021-08-21 15:00:00+02:00,78.06,4.504216,0.68753415,4.1048717,0.7192736,0.28336823,188.67877,4.5563874,0.5710715903934057
2021-08-21 16:00:00+02:00,79.99,4.1829996,0.7181516,3.7791834,0.7552689,0.26382554,189.74176,4.2441993,0.4615469895875361
2021-08-21 17:00:00+02:00,95.27,4.149287,0.8083269,3.7267456,0.8259177,0.24724042,191.02377,4.2272897,0.4560522985651606
2021-08-21 18:00:00+02:00,107.92,3.931818,1.1370687,3.3815594,1.1294184,0.2321313,196.1297,4.092935,0.413935993652044
2021-08-21 19:00:00+02:00,112.08,3.6795502,0.97825116,3.0427465,0.99663156,0.21839303,194.88834,3.8073697,0.3331990641876109
2021-08-21 20:00:00+02:00,112.17,2.831684,0.6616028,2.2483292,0.7132062,0.20266128,193.15083,2.9079466,0.0
2021-08-21 21:00:00+02:00,108.0,1.6880407,0.5474833,1.216116,0.69626874,0.18630064,197.96947,1.7746041,0.0
2021-08-21 22:00:00+02:00,106.0,1.344018,1.38066,0.9126367,1.5250053,0.17178643,225.77048,1.9268125,0.0
2021-08-21 23:00:00+02:00,96.86,0.69897217,1.6672134,0.3623008,1.7571497,0.15921748,247.25433,1.807806,0.0
2021-08-22 00:00:00+02:00,84.91,0.89278626,1.560915,0.6612085,1.5905352,0.13317412,240.23203,1.7981999,0.0
2021-08-22 01:00:00+02:00,78.9,0.60853934,1.6796484,0.44977748,1.6031837,0.12406534,250.08447,1.7864878,0.0
2021-08-22 02:00:00+02:00,74.99,0.87769115,2.2526484,0.7485327,2.078373,0.12367058,248.7128,2.4175951,0.0
2021-08-22 03:00:00+02:00,72.18,0.35913092,1.7313519,0.29948562,1.6070747,0.12011093,258.28143,1.7682065,0.0
2021-08-22 04:00:00+02:00,70.05,-0.7343994,1.1007442,-0.89054537,1.1138773,0.11707753,303.7106,1.3232461,0.0
2021-08-22 05:00:00+02:00,67.34,-0.90467846,1.2263117,-1.1696653,1.3396606,0.12544721,306.41705,1.5239041,0.0
2021-08-22 06:00:00+02:00,67.9,-1.771678,0.5120973,-1.9407053,0.7609829,0.14733195,343.87823,1.8442035,0.0
2021-08-22 07:00:00+02:00,70.37,-2.9716673,0.3472398,-2.8692923,0.4540705,0.16852379,353.3352,2.9918861,0.0
2021-08-22 08:00:00+02:00,74.47,-4.3852835,0.3821587,-4.1271935,0.36986917,0.19681478,355.01947,4.4019036,0.5149323928182231
2021-08-22 09:00:00+02:00,76.84,-5.378543,1.0591745,-4.9837914,0.95724434,0.23065597,348.85953,5.4818406,0.994506975150849
2021-08-22 10:00:00+02:00,76.16,-5.7913494,1.2795143,-5.3327904,1.0859671,0.26590133,347.54144,5.9310102,1.2595477741489711
2021-08-22 11:00:00+02:00,77.31,-6.1885643,0.6494995,-5.6202717,0.45297498,0.2987042,354.00867,6.2225537,1.4545698713894148
2021-08-22 12:00:00+02:00,76.44,-5.237624,0.1127699,-4.87595,0.057556547,0.29000658,358.76654,5.2388377,0.8680274494285237
2021-08-22 13:00:00+02:00,71.2,-5.7996016,-0.59224373,-5.3453417,-0.6145472,0.29521334,5.8307343,5.829763,1.196138050747756
2021-08-22 14:00:00+02:00,68.8,-6.876889,-1.2765875,-6.2555704,-1.2999792,0.32704782,10.516357,6.994375,2.0657387854281573
2021-08-22 15:00:00+02:00,66.75,-7.5281696,-0.6827737,-6.8007402,-0.7140385,0.3851995,5.182312,7.5590687,2.6075551081153745
2021-08-22 16:00:00+02:00,68.6,-8.157616,-0.72295177,-7.285082,-0.6078225,0.42886996,5.064499,8.189588,3.3160015039427733
2021-08-22 17:00:00+02:00,81.59,-8.701385,-1.1285076,-7.510888,-0.86561394,0.46335334,7.389618,8.77426,4.078120513426281
2021-08-22 18:00:00+02:00,88.02,-8.867319,-1.912077,-7.371153,-1.5696936,0.49789947,12.168488,9.071129,4.506222469670462
2021-08-22 19:00:00+02:00,95.0,-8.724528,-1.9573069,-6.8693056,-1.6535397,0.51769954,12.644684,8.941389,4.315624029347967
2021-08-22 20:00:00+02:00,97.96,-8.919381,-2.141097,-6.72593,-1.9399834,0.5153538,13.498459,9.172767,4.659396436494783
2021-08-22 21:00:00+02:00,95.48,-9.584035,-2.7246704,-6.829751,-2.6307354,0.51183426,15.870071,9.963812,5.971798963316462
2021-08-22 22:00:00+02:00,90.1,-9.698095,-2.7127333,-7.0341625,-2.7464437,0.52042085,15.627289,10.070352,6.1654179675131315
2021-08-22 23:00:00+02:00,81.95,-9.631992,-2.8843775,-7.27929,-2.9340563,0.5319225,16.670761,10.054597,6.136526496200789
2021-08-23 00:00:00+02:00,76.15,-9.370433,-3.8964443,-7.7527113,-3.5589218,0.62844574,22.57869,10.148266,6.309633411860724
2021-08-23 01:00:00+02:00,75.93,-8.8280115,-3.2816858,-7.2582207,-3.0506487,0.6846452,20.391907,9.418241,5.043568886875715
2021-08-23 02:00:00+02:00,75.7,-8.358532,-2.552516,-7.0193005,-2.5409012,0.68952703,16.981552,8.739588,4.029966803277332
2021-08-23 03:00:00+02:00,73.52,-8.09378,-3.1314306,-6.94555,-3.111906,0.6738071,21.151138,8.678429,3.945953049703843
2021-08-23 04:00:00+02:00,75.85,-7.8815575,-4.0019627,-6.783434,-3.822939,0.6497046,26.91977,8.839381,4.169598276176738
2021-08-23 05:00:00+02:00,78.44,-7.5231686,-4.2070656,-6.522085,-3.9340067,0.6276483,29.21457,8.619597,3.866246782268671
2021-08-23 06:00:00+02:00,94.39,-7.136237,-4.1835823,-6.203066,-3.8339663,0.60407984,30.380753,8.272137,3.417289152632654
2021-08-23 07:00:00+02:00,111.29,-6.4427347,-4.3295546,-5.601918,-3.9615965,0.57919663,33.901337,7.762337,2.823619272680066
