,price[EUR/MWh],u100,v100,u10,v10,swh,wind_direction,wind_speed,power[MW]
2022-03-19 05:00:00+01:00,190.8,-6.3653345,-6.1176977,-4.1751404,-4.9933796,0.45908123,43.863525,8.828573,4.154322353321323
2022-03-19 06:00:00+01:00,198.23,-6.380084,-5.7800417,-4.3185635,-4.815524,0.47135663,42.175034,8.608969,3.8519621728415174
2022-03-19 07:00:00+01:00,204.14,-6.757737,-5.3552475,-4.6880093,-4.49174,0.4884209,38.395493,8.622395,3.870011885750712
2022-03-19 08:00:00+01:00,196.11,-7.1159477,-4.835931,-4.957698,-4.109646,0.50398546,34.19966,8.603658,3.844837556355446
2022-03-19 09:00:00+01:00,135.07,-6.9697237,-4.755083,-4.796262,-4.0991573,0.5225275,34.30371,8.43729,3.626081668014712
2022-03-19 10:00:00+01:00,99.55,-7.2415466,-4.7528877,-5.114089,-4.073779,0.54806435,33.278336,8.661983,3.9235621221962567
2022-03-19 11:00:00+01:00,85.08,-9.370405,-3.7921734,-6.6760197,-3.050806,0.58661014,22.033035,10.108664,6.236053738809571
2022-03-19 12:00:00+01:00,69.71,-9.356902,-3.0102968,-6.6610575,-2.3368034,0.6242062,17.834,9.829217,5.733045459467104
2022-03-19 13:00:00+01:00,10.0,-9.038523,-2.9260197,-6.6458006,-2.2401657,0.63165116,17.938217,9.500341,5.176619696964233
2022-03-19 14:00:00+01:00,8.84,-9.345294,-2.8017483,-7.12681,-2.1743927,0.6544756,16.688904,9.756245,5.606304339665965
2022-03-19 15:00:00+01:00,14.74,-9.957543,-2.5774288,-7.582407,-2.0183,0.70075464,14.512054,10.285709,6.569485672592115
2022-03-19 16:00:00+01:00,79.0,-10.162232,-2.2755537,-7.7102213,-1.8247013,0.7270503,12.621613,10.41389,6.818165917452073
2022-03-19 17:00:00+01:00,151.01,-10.22196,-1.9227629,-7.3560066,-1.56668,0.710502,10.652939,10.401225,6.793320532572212
2022-03-19 18:00:00+01:00,192.8,-9.893253,-1.9776201,-7.2477894,-1.7376032,0.6820921,11.304199,10.088977,6.199690363001677
2022-03-19 19:00:00+01:00,173.27,-9.837435,-2.0628119,-7.387513,-1.896059,0.66806686,11.842773,10.051384,6.1306456270459275
2022-03-19 20:00:00+01:00,119.96,-10.044546,-1.4961901,-7.611478,-1.5107613,0.6764351,8.472244,10.155368,6.322889606812754
2022-03-19 21:00:00+01:00,89.99,-10.301812,-0.7492148,-7.6817207,-1.0342236,0.6912411,4.159607,10.3290205,6.6528240856955385
2022-03-19 22:00:00+01:00,91.13,-10.649015,-0.1262576,-7.920272,-0.61785245,0.7030508,0.6792908,10.649764,7.29203225291864
2022-03-19 23:00:00+01:00,28.62,-11.378717,0.9341015,-8.471486,0.205746,0.7704733,355.307,11.416994,8.0
2022-03-20 00:00:00+01:00,77.94,-10.22648,1.8809814,-7.883276,1.0973501,0.79960835,349.57794,10.398027,6.78705700514244
2022-03-20 01:00:00+01:00,31.01,-9.477289,2.3429413,-7.897229,1.7982254,0.81892616,346.11395,9.762601,5.61726908114446
2022-03-20 02:00:00+01:00,74.78,-9.3461275,2.6286077,-7.943842,2.1538248,0.84215224,344.29132,9.708742,5.524812222116453
2022-03-20 03:00:00+01:00,66.74,-9.21952,2.6462078,-7.8535595,2.0952415,0.8585715,343.98535,9.591765,5.327509912591755
2022-03-20 04:00:00+01:00,75.9,-8.99247,2.6796293,-7.519062,1.9391003,0.8562337,343.40668,9.383225,4.987524869115513
2022-03-20 05:00:00+01:00,75.9,-8.963765,2.7051497,-7.309905,1.7900305,0.84456897,343.20685,9.363061,4.95543944496972
2022-03-20 06:00:00+01:00,68.53,-8.894167,2.5720596,-7.1636095,1.5832624,0.8360796,343.8709,9.258601,4.791425656380834
2022-03-20 07:00:00+01:00,16.51,-8.811106,2.683958,-6.995701,1.5936708,0.8093742,343.05872,9.21082,4.717626298441606
2022-03-20 08:00:00+01:00,12.86,-8.906238,2.9847097,-6.913742,1.6057158,0.80511904,341.47266,9.393059,5.003221632065389
2022-03-20 09:00:00+01:00,13.0,-9.623361,3.1844902,-7.395417,1.5601568,0.8389534,341.68997,10.13657,6.287843014210486
2022-03-20 10:00:00+01:00,13.13,-10.651719,3.2221222,-8.252067,1.6635447,0.9044322,343.16956,11.128396,8.0
2022-03-20 11:00:00+01:00,13.51,-10.559763,3.5297613,-8.141165,1.91257,0.8920288,341.517,11.134083,8.0
2022-03-20 12:00:00+01:00,1.44,-11.174955,3.2849054,-8.70079,1.7197237,0.8971585,343.61917,11.647757,8.0
2022-03-20 13:00:00+01:00,1.43,-11.97099,2.9593477,-9.182118,1.5095463,0.9407676,346.11432,12.331356,8.0
2022-03-20 14:00:00+01:00,1.45,-12.822151,2.7957573,-9.719281,1.4541502,1.0049486,347.69968,13.123407,8.0
2022-03-20 15:00:00+01:00,11.21,-13.472437,2.666995,-10.162285,1.3905096,1.0852156,348.80255,13.733879,8.0
2022-03-20 16:00:00+01:00,13.67,-13.951031,2.6777935,-10.393055,1.3924398,1.1573086,349.13464,14.205697,8.0
2022-03-20 17:00:00+01:00,44.04,-13.709962,3.2381868,-10.118531,1.8291912,1.2035837,346.7107,14.08719,8.0
2022-03-20 18:00:00+01:00,119.38,-12.980093,4.426611,-9.591335,2.6863842,1.2136173,341.16904,13.714142,8.0
2022-03-20 19:00:00+01:00,120.0,-12.187214,5.9774714,-9.109854,3.7690077,1.2113447,333.87338,13.57418,8.0
2022-03-20 20:00:00+01:00,83.91,-11.359597,7.556859,-8.587741,4.9195366,1.169158,326.36655,13.643555,8.0
2022-03-20 21:00:00+01:00,61.82,-10.009701,8.655973,-7.586013,5.8166103,1.1169186,319.1481,13.233291,8.0
2022-03-20 22:00:00+01:00,40.79,-8.73036,9.240216,-6.663165,6.334053,1.0620384,313.37485,12.71223,8.0
2022-03-20 23:00:00+01:00,30.02,-8.9336605,10.024904,-6.7542343,6.82621,1.0611849,311.7057,13.427918,8.0
2022-03-21 00:00:00+01:00,16.44,-8.165713,9.70121,-6.211705,6.5390244,1.0196543,310.088,12.680392,8.0
2022-03-21 01:00:00+01:00,14.55,-7.497821,9.590725,-5.8496704,6.5155582,0.9678361,308.01752,12.173714,8.0
2022-03-21 02:00:00+01:00,13.95,-6.9111567,9.609638,-5.489993,6.5391026,0.9197468,305.72333,11.836775,8.0
2022-03-21 03:00:00+01:00,21.05,-6.483324,9.503328,-5.2548227,6.486081,0.88694596,304.30243,11.504206,8.0
2022-03-21 04:00:00+01:00,31.88,-6.2734795,9.502767,-5.093731,6.521549,0.85974747,303.43173,11.386796,8.0
2022-03-21 05:00:00+01:00,149.96,-5.9860344,9.246917,-4.8094406,6.273285,0.84150493,302.91718,11.015356,8.0
2022-03-21 06:00:00+01:00,186.25,-5.774783,8.975729,-4.6679077,6.1670866,0.8133699,302.75632,10.672949,7.339760763847513
2022-03-21 07:00:00+01:00,188.94,-5.4230347,8.817332,-4.3835707,6.1715,0.78508216,301.59326,10.351553,6.696457970412523
2022-03-21 08:00:00+01:00,190.34,-5.181823,8.858217,-4.20743,6.1931105,0.75601566,300.32648,10.262519,6.525150447865556
2022-03-21 09:00:00+01:00,186.33,-5.56466,8.79937,-4.443224,5.8868456,0.72892225,302.30896,10.411261,6.813002906607403
2022-03-21 10:00:00+01:00,153.06,-5.9422894,8.540415,-4.884984,6.004307,0.72290826,304.8296,10.404301,6.799348585888507
2022-03-21 11:00:00+01:00,163.68,-6.595992,7.8076715,-5.479125,5.0602694,0.70570254,310.1914,10.220902,6.446089793649197
2022-03-21 12:00:00+01:00,156.99,-7.196272,7.249625,-5.885317,4.475505,0.69093347,314.7884,10.214861,6.4346657899817155
2022-03-21 13:00:00+01:00,150.0,-8.093056,6.659215,-6.465029,3.8930683,0.6816096,320.5514,10.480587,6.950010245585605
2022-03-21 14:00:00+01:00,150.39,-8.810107,6.418564,-6.8455706,3.7451143,0.68842983,323.92493,10.900273,7.818812267899278
2022-03-21 15:00:00+01:00,211.21,-9.160875,6.4466915,-6.995764,3.7856226,0.69971204,324.86517,11.201851,8.0
2022-03-21 16:00:00+01:00,232.3,-9.085462,6.4769316,-6.8780613,3.7646084,0.69773245,324.51532,11.157789,8.0
2022-03-21 17:00:00+01:00,258.2,-8.521949,6.7931986,-6.478141,3.9362526,0.67860144,321.4402,10.898218,7.814390559199941
2022-03-21 18:00:00+01:00,309.6,-7.3074684,7.3735323,-5.6931715,4.321351,0.6426452,314.7422,10.381141,6.754043520383181
2022-03-21 19:00:00+01:00,336.98,-5.673442,8.038727,-4.6104145,4.8500643,0.5949843,305.21307,9.83916,5.750461313434388
2022-03-21 20:00:00+01:00,258.41,-3.8944855,8.402919,-3.4660883,5.223057,0.5464394,294.8662,9.261537,4.7959844194141565
2022-03-21 21:00:00+01:00,213.45,-2.72153,8.353351,-2.685542,5.302306,0.5010525,288.04565,8.78551,4.093827730250701
2022-03-21 22:00:00+01:00,199.9,-2.0147276,8.216173,-2.2067919,5.3011665,0.4630741,283.7779,8.459588,3.654906464861937
2022-03-21 23:00:00+01:00,193.2,-1.9840612,8.884423,-2.2052069,5.8112698,0.44342053,282.58868,9.103268,4.55428872878889
2022-03-22 00:00:00+01:00,223.0,-1.2873116,8.704445,-1.6366472,5.7300463,0.42721832,278.41257,8.799122,4.1128854917992745
2022-03-22 01:00:00+01:00,215.0,-0.6963918,8.532039,-1.2231455,5.667263,0.41266507,274.66617,8.560411,3.787150289354848
2022-03-22 02:00:00+01:00,207.0,-0.04074855,8.0870495,-0.7726755,5.413191,0.39290404,270.2887,8.0871525,3.193122036115726
2022-03-22 03:00:00+01:00,206.36,0.4012395,7.4924355,-0.49580622,5.0749063,0.36922532,266.93457,7.5031714,2.5501353517833287
2022-03-22 04:00:00+01:00,203.0,0.5951468,7.0541677,-0.3919685,4.8371735,0.34598422,265.1775,7.079229,2.141837326684143
2022-03-22 05:00:00+01:00,220.92,0.77291363,6.674985,-0.25488514,4.6024685,0.3257867,263.395,6.719585,1.831706836864296
2022-03-22 06:00:00+01:00,273.7,0.90184265,6.256997,-0.15829718,4.358675,0.30747306,261.79825,6.3216558,1.5251801660868285
2022-03-22 07:00:00+01:00,287.34,0.6319136,6.039979,-0.33803308,4.294359,0.29251677,264.02734,6.072945,1.352155661556674
2022-03-22 08:00:00+01:00,281.1,0.37496454,5.8955746,-0.46012652,4.1510916,0.28251088,266.36084,5.907487,1.2446204343360714
2022-03-22 09:00:00+01:00,240.15,0.40724552,5.5854235,-0.3460737,3.8743925,0.27059382,265.8298,5.6002502,1.0603541068658444
2022-03-22 10:00:00+01:00,199.9,0.57132655,5.066165,-0.23497087,3.4980326,0.25666207,263.56577,5.098278,0.8000169209593423
2022-03-22 11:00:00+01:00,192.2,-0.1549834,4.189451,-0.8540159,2.8242064,0.23684573,272.11862,4.192317,0.4448268228987677
2022-03-22 12:00:00+01:00,183.66,-0.17060167,3.7532911,-1.031846,2.3886175,0.22423404,272.6025,3.7571664,0.32019157936193
2022-03-22 13:00:00+01:00,185.21,-0.23747218,3.3842955,-1.2432556,2.0660315,0.21217155,274.0138,3.3926167,0.2357398632263374
2022-03-22 14:00:00+01:00,193.92,-0.12771314,2.9059286,-1.3183308,1.7018013,0.20076573,272.51648,2.9087336,0.0
2022-03-22 15:00:00+01:00,199.86,-0.11187178,2.2645445,-1.4932613,1.2676926,0.18958181,272.8282,2.267306,0.0
2022-03-22 16:00:00+01:00,230.01,-0.18574971,1.7928753,-1.6946592,1.038701,0.17920524,275.91498,1.8024719,0.0
2022-03-22 17:00:00+01:00,269.97,-0.09214562,1.3594007,-1.6186743,0.87441486,0.16947246,273.8778,1.3625201,0.0
2022-03-22 18:00:00+01:00,301.03,-0.0005428402,0.9692742,-1.5140362,0.7871603,0.16038752,270.0321,0.9692744,0.0
2022-03-22 19:00:00+01:00,351.0,0.027449254,0.5462518,-1.3638716,0.6372821,0.15147924,267.1233,0.54694104,0.0
2022-03-22 20:00:00+01:00,290.84,-0.08715469,-0.020257961,-1.2828369,0.3057087,0.14327854,13.085312,0.08947807,0.0
2022-03-22 21:00:00+01:00,255.9,-0.14222449,-0.5045739,-1.0867939,0.02102838,0.1355918,74.25842,0.52423525,0.0
2022-03-22 22:00:00+01:00,242.27,-0.30549365,-0.7666715,-0.974906,-0.10307282,0.12932241,68.27433,0.82529485,0.0
2022-03-22 23:00:00+01:00,222.38,-0.8752957,-1.3815508,-1.0562162,-0.8486529,0.099393964,57.643288,1.6354892,0.0
2022-03-23 00:00:00+01:00,215.39,-1.1126909,-1.5463457,-1.1688757,-1.208931,0.09463769,54.262672,1.9050633,0.0
2022-03-23 01:00:00+01:00,200.05,-1.377078,-1.8090277,-1.3787174,-1.6361713,0.089509845,52.720688,2.2735271,0.0
2022-03-23 02:00:00+01:00,200.62,-1.7566414,-2.3629923,-1.6107054,-2.1963987,0.0961386,53.373,2.944405,0.0
2022-03-23 03:00:00+01:00,198.08,-2.3976154,-3.0422335,-1.8465929,-2.637456,0.12812781,51.757996,3.8734667,0.3508553571587525
2022-03-23 04:00:00+01:00,204.09,-3.1445894,-3.6235256,-2.024479,-2.9734268,0.14031368,49.047714,4.7977476,0.6667159050084829
2022-03-23 05:00:00+01:00,226.15,-4.016614,-3.9797678,-2.3753443,-3.2032642,0.14515942,44.735992,5.654356,1.0913852184357966
2022-03-23 06:00:00+01:00,275.45,-4.677493,-3.812378,-2.7164822,-3.0368166,0.14830655,39.18167,6.0343328,1.3265278932865725
2022-03-23 07:00:00+01:00,299.25,-4.9961014,-3.3464766,-2.963563,-2.6584167,0.14917707,33.81488,6.0133133,1.31271399498381
2022-03-23 08:00:00+01:00,280.72,-4.8518057,-2.60495,-2.941166,-2.0798244,0.14682966,28.231491,5.506885,1.0081999132845327
2022-03-23 09:00:00+01:00,217.11,-4.4761105,-1.8792067,-2.7344542,-1.5755358,0.14764339,22.774155,4.8545837,0.6906922972334916
2022-03-23 10:00:00+01:00,199.7,-4.004405,-1.5346498,-2.436427,-1.4250336,0.14527309,20.968857,4.288404,0.4761192002529071
2022-03-23 11:00:00+01:00,191.54,-3.7825356,-1.6392307,-2.6233788,-1.5768595,0.1397577,23.430374,4.122457,0.4229577952629224
2022-03-23 12:00:00+01:00,181.07,-3.0488453,-1.5204115,-2.07621,-1.4652357,0.13678515,26.50473,3.4069207,0.2387342260026899
2022-03-23 13:00:00+01:00,181.93,-2.3949356,-1.3800039,-1.6115417,-1.2378502,0.13362187,29.95131,2.764078,0.0
2022-03-23 14:00:00+01:00,190.31,-1.6855602,-1.6483898,-1.1609421,-1.1980915,0.13173473,44.361237,2.3576052,0.0
2022-03-23 15:00:00+01:00,202.34,-0.9641599,-2.0102262,-0.67454976,-1.0727568,0.12736607,64.37635,2.2294874,0.0
2022-03-23 16:00:00+01:00,217.99,-0.31873077,-2.1375923,-0.12947696,-0.6885471,0.122038305,81.519264,2.1612244,0.0
2022-03-23 17:00:00+01:00,266.05,0.08637977,-2.3414268,0.275464,-0.5689608,0.1159541,92.1128,2.3430197,0.0
2022-03-23 18:00:00+01:00,312.28,0.32733864,-2.3991804,0.5507858,-0.45244116,0.11019081,97.76933,2.4214082,0.0
2022-03-23 19:00:00+01:00,374.14,0.44611847,-2.3908672,0.83197385,-0.4031033,0.10491824,100.569435,2.4321325,0.0
2022-03-23 20:00:00+01:00,311.03,0.32217962,-2.4812784,0.91209996,-0.57821536,0.100389004,97.39813,2.5021076,0.0
2022-03-23 21:00:00+01:00,270.0,-0.023172662,-2.6653862,0.7514292,-1.0182123,0.096140206,89.50189,2.665487,0.0
2022-03-23 22:00:00+01:00,245.12,-0.12131107,-2.4180593,0.71612304,-1.2142038,0.09198624,87.12795,2.4211004,0.0
2022-03-23 23:00:00+01:00,216.4,0.593721,-2.6873455,1.3183146,-1.7884121,0.072157025,102.45836,2.7521503,0.0
2022-03-24 00:00:00+01:00,213.01,0.8164724,-2.7343416,1.3604736,-2.0792465,0.07760626,106.62559,2.8536382,0.0
2022-03-24 01:00:00+01:00,212.33,0.9889687,-2.8644218,1.2696648,-2.2717,0.079767585,109.04772,3.0303416,0.1679977232275264
2022-03-24 02:00:00+01:00,211.5,0.9699109,-2.994875,1.0133543,-2.3640223,0.09099609,107.94491,3.1480157,0.1883385863265672
2022-03-24 03:00:00+01:00,211.8,0.863706,-2.8760796,0.7567863,-2.2130175,0.09035748,106.71537,3.0029688,0.1634861914783003
2022-03-24 04:00:00+01:00,212.93,0.80345964,-2.6159973,0.5760752,-1.9897089,0.08757466,107.07346,2.7366018,0.0
2022-03-24 05:00:00+01:00,223.32,0.99351764,-2.1784792,0.67114496,-1.5552502,0.08437866,114.51585,2.3943367,0.0
2022-03-24 06:00:00+01:00,282.97,1.427208,-1.9482603,1.0045805,-1.2783775,0.081831336,126.22484,2.415086,0.0
2022-03-24 07:00:00+01:00,305.07,1.662612,-1.6861591,1.1654091,-0.9690347,0.07855618,134.59714,2.3679974,0.0
2022-03-24 08:00:00+01:00,267.73,1.7486858,-1.4664469,1.1785221,-0.69615656,0.076082885,140.01683,2.282185,0.0
2022-03-24 09:00:00+01:00,218.91,2.033537,-0.9780017,1.4000273,-0.20568419,0.0732398,154.31541,2.2564929,0.0
2022-03-24 10:00:00+01:00,194.92,2.5472565,-0.21724337,1.7101889,0.403498,0.07025683,175.1253,2.5565035,0.0
2022-03-24 11:00:00+01:00,194.94,2.7073174,0.7009906,1.8675394,0.9609135,0.033278957,194.51648,2.796597,0.0
2022-03-24 12:00:00+01:00,185.97,3.709467,1.591567,2.4699974,1.4907732,0.08418387,203.22202,4.0364876,0.3970447731725866
2022-03-24 13:00:00+01:00,181.94,4.5505543,1.9571867,2.9637585,1.6626415,0.09203863,203.27246,4.953597,0.7338218768173826
2022-03-24 14:00:00+01:00,192.7,5.2455845,1.7151594,3.367958,1.4353161,0.10062778,198.1063,5.5188704,1.0147970539560554
2022-03-24 15:00:00+01:00,208.42,5.79519,1.3485279,3.7423515,1.2255173,0.10925013,193.09949,5.9500213,1.2716985493263204
2022-03-24 16:00:00+01:00,232.58,6.245842,0.7668427,4.092911,0.8924778,0.11861485,186.99954,6.2927413,1.5043477999953243
2022-03-24 17:00:00+01:00,266.99,6.50037,0.13252091,4.3696604,0.65267503,0.13044393,181.16791,6.501721,1.6592567404720917
2022-03-24 18:00:00+01:00,310.76,6.5227795,-0.5362981,4.538868,0.4114884,0.13143641,175.29976,6.54479,1.6924495373914143
2022-03-24 19:00:00+01:00,371.11,6.3558874,-1.517951,4.616951,-0.14092326,0.13375497,166.56789,6.534637,1.6845853483976188
2022-03-24 20:00:00+01:00,295.4,5.8470984,-2.86794,4.446002,-1.0807676,0.13940006,153.87254,6.5125756,1.667581085063575
2022-03-24 21:00:00+01:00,256.86,5.0606813,-3.6750193,4.0360317,-1.6838713,0.13727748,144.0132,6.2542996,1.4769461960376449
2022-03-24 22:00:00+01:00,240.04,4.4532566,-3.9660091,3.6494522,-1.9330454,0.13493043,138.31218,5.963281,1.2802196214947794
2022-03-24 23:00:00+01:00,203.0,4.549515,-4.064475,3.770462,-2.0456505,0.12685943,138.22284,6.100659,1.3707518814800743
2022-03-25 00:00:00+01:00,262.48,4.854597,-3.8982878,3.9202337,-1.9134016,0.13497001,141.2352,6.2260547,1.4570263669217076
2022-03-25 01:00:00+01:00,242.0,5.6234894,-4.1531706,4.2599487,-2.102417,0.15512341,143.55266,6.990884,2.0626468476849436
2022-03-25 02:00:00+01:00,234.29,5.9814672,-4.4431763,4.3566704,-2.3443623,0.17255169,143.39417,7.451159,2.4974690480065975
2022-03-25 03:00:00+01:00,230.15,5.9480715,-4.1579504,4.3487673,-2.1494474,0.17887753,145.04485,7.2572794,2.307544853027149
2022-03-25 04:00:00+01:00,226.01,6.128682,-3.9926357,4.559822,-2.074274,0.19478899,146.91708,7.3144984,2.3625568839709636
2022-03-25 05:00:00+01:00,254.91,6.328039,-4.4060307,4.7928114,-2.4324093,0.22475511,145.15163,7.7108483,2.767802545396113
2022-03-25 06:00:00+01:00,315.0,6.1552057,-4.387288,4.7647095,-2.4225206,0.24947286,144.5196,7.55876,2.607235849147355
2022-03-25 07:00:00+01:00,333.86,6.243142,-4.423048,4.82981,-2.4772816,0.26648277,144.68376,7.651155,2.704018268763576
2022-03-25 08:00:00+01:00,285.12,6.252651,-4.4920454,4.8448963,-2.6294613,0.27734017,144.30568,7.6989684,2.7550293819221574
2022-03-25 09:00:00+01:00,220.1,6.512212,-3.8723078,4.976494,-2.1581507,0.29431695,149.26334,7.576521,2.6256576658333683
2022-03-25 10:00:00+01:00,185.6,7.1731167,-4.277561,5.4023523,-2.4248629,0.3197044,149.19101,8.351714,3.516863269877435
2022-03-25 11:00:00+01:00,185.87,7.0072737,-4.155525,5.3146753,-2.1043692,0.31185967,149.33078,8.146795,3.264292220461037
2022-03-25 12:00:00+01:00,172.57,7.1431274,-3.6570911,5.5357885,-1.4447498,0.30513185,152.88876,8.024873,3.119917357732841
2022-03-25 13:00:00+01:00,169.75,7.557802,-3.302929,5.8969984,-0.99510354,0.3022943,156.3936,8.248013,3.387478597370401
2022-03-25 14:00:00+01:00,178.57,8.77189,-2.4009056,6.542759,-0.30487967,0.3111143,164.69278,9.094525,4.54118017808454
2022-03-25 15:00:00+01:00,199.11,9.930358,-1.8914604,7.217519,-0.07889414,0.3515864,169.21591,10.108889,6.23647028111893
2022-03-25 16:00:00+01:00,193.13,10.489602,-1.8366594,7.596965,-0.07155037,0.41253436,170.06857,10.649182,7.290837340574913
2022-03-25 17:00:00+01:00,194.19,11.0385685,-1.2031231,7.864011,0.41045642,0.45545083,173.77974,11.10394,8.0
2022-03-25 18:00:00+01:00,196.52,11.835919,-1.2941952,8.192819,0.17023927,0.48858446,173.7598,11.906466,8.0
2022-03-25 19:00:00+01:00,197.22,11.884442,-2.4814453,8.285244,-0.86941254,0.53982323,168.2062,12.140739,8.0
2022-03-25 20:00:00+01:00,193.35,11.962372,-3.9888334,8.550901,-2.0836124,0.58870167,161.55911,12.609882,8.0
2022-03-25 21:00:00+01:00,159.22,11.952538,-5.2922077,8.645847,-3.095622,0.6363418,156.11774,13.071749,8.0
2022-03-25 22:00:00+01:00,51.14,12.072748,-5.2778378,8.792277,-3.0418777,0.71276975,156.38652,13.175994,8.0
2022-03-25 23:00:00+01:00,14.04,13.361605,-4.3470583,9.6260805,-2.311965,0.8308511,161.97824,14.050957,8.0
2022-03-26 00:00:00+01:00,8.16,13.705337,-3.696722,9.862036,-1.8247595,0.9155995,164.90492,14.195141,8.0
2022-03-26 01:00:00+01:00,7.14,14.354383,-3.7664843,10.408394,-1.9166021,1.0061331,165.29745,14.840307,8.0
2022-03-26 02:00:00+01:00,5.22,14.404564,-3.9798546,10.512872,-2.0447798,1.0758047,164.555,14.944253,8.0
2022-03-26 03:00:00+01:00,4.59,14.203184,-3.5259542,10.348806,-1.7145233,1.108901,166.05812,14.634302,8.0
2022-03-26 04:00:00+01:00,5.94,13.89278,-4.2324333,10.201957,-2.3670998,1.113409,163.05666,14.523183,8.0
2022-03-26 05:00:00+01:00,6.8,12.508469,-6.372609,9.359049,-4.070018,1.0872965,153.00282,14.038231,8.0
2022-03-26 06:00:00+01:00,7.9,10.925047,-6.956702,8.3054085,-4.530382,1.0254879,147.51239,12.951924,8.0
2022-03-26 07:00:00+01:00,12.78,9.350923,-7.0579414,7.23028,-4.6266575,0.9432494,142.95502,11.715557,8.0
2022-03-26 08:00:00+01:00,142.99,8.228839,-7.1005163,6.501953,-4.6502867,0.85282105,139.20969,10.868814,7.7513107472830685
2022-03-26 09:00:00+01:00,159.37,7.886607,-6.9399567,6.271305,-4.4918585,0.76980394,138.65329,10.505312,6.999314096915958
2022-03-26 10:00:00+01:00,110.05,7.6026173,-6.584139,6.0636406,-4.202943,0.6957347,139.10626,10.057369,6.141603927601411
2022-03-26 11:00:00+01:00,85.94,6.4907,-5.806842,5.394806,-3.4557219,0.6124281,138.1829,8.70911,3.9879526069808846
2022-03-26 12:00:00+01:00,83.11,6.426346,-5.027588,5.4172544,-2.71103,0.5453018,141.96251,8.159324,3.279375211405613
2022-03-26 13:00:00+01:00,80.38,5.9893217,-4.666651,5.1562643,-2.3768911,0.4852271,142.07564,7.592734,2.6425496366836527
2022-03-26 14:00:00+01:00,89.35,5.729187,-4.384515,5.1280174,-2.0920687,0.43096846,142.57336,7.214399,2.2668828143023987
2022-03-26 15:00:00+01:00,157.71,5.8071947,-4.6508474,5.0822687,-2.3707018,0.3869666,141.30957,7.4400196,2.486284726778889
2022-03-26 16:00:00+01:00,199.95,5.0995007,-5.991809,4.426278,-3.4868221,0.3535412,130.40039,7.86808,2.940593182102328
2022-03-26 17:00:00+01:00,232.42,4.3540487,-6.6767473,4.0015965,-4.015996,0.33450007,123.10922,7.970991,3.0574939063524376
2022-03-26 18:00:00+01:00,262.5,3.7513647,-7.7234936,3.5233269,-4.907913,0.33102256,115.906235,8.586331,3.821655687621647
2022-03-26 19:00:00+01:00,292.24,2.7450962,-8.761277,2.6897964,-5.7730894,0.33736855,107.3969,9.18126,4.672351376810436
2022-03-26 20:00:00+01:00,270.04,1.3884659,-9.874872,1.6210985,-6.678998,0.34837347,98.00366,9.972008,5.986547656359999
2022-03-26 21:00:00+01:00,244.98,-0.1698944,-9.605743,0.64315695,-6.6261473,0.35273165,88.98674,9.607245,5.3533455873198506
2022-03-26 22:00:00+01:00,244.94,-1.9213161,-7.764205,-0.3063982,-5.6932764,0.33846307,76.10091,7.998396,3.089138039814656
2022-03-26 23:00:00+01:00,237.75,-4.4005527,-5.6538515,-1.960618,-4.6402664,0.31771243,52.10537,7.164559,2.2202250159413364
2022-03-27 00:00:00+01:00,235.0,-5.673746,-3.2121449,-3.169384,-3.1615534,0.29744214,29.516022,6.519913,1.6732239144850896
2022-03-27 01:00:00+01:00,221.93,-5.24249,-0.7868484,-3.264227,-1.5428448,0.27723116,8.535858,5.3012104,0.89940178796407
2022-03-27 03:00:00+02:00,214.02,-3.548173,1.08813,-2.371478,-0.15796691,0.2592064,342.95062,3.7112744,0.3086013449304982
2022-03-27 04:00:00+02:00,212.0,-1.6292896,1.469696,-1.3092461,0.16330475,0.24344659,317.94806,2.1942177,0.0
2022-03-27 05:00:00+02:00,211.09,0.10578853,0.90629673,-0.2518834,-0.067947745,0.23138762,263.34222,0.91244996,0.0
2022-03-27 06:00:00+02:00,210.31,1.7130518,0.017166562,0.978906,-0.4672529,0.22204041,180.57414,1.7131379,0.0
2022-03-27 07:00:00+02:00,214.03,3.1751928,-1.1256647,2.1818352,-1.1153574,0.21848261,160.47964,3.3688233,0.2308146202376373
2022-03-27 08:00:00+02:00,214.08,3.63562,-1.9515705,2.431303,-1.459405,0.22270781,151.77347,4.1263013,0.4241421449781271
2022-03-27 09:00:00+02:00,214.07,4.2874556,-1.8267317,2.9605522,-1.1115484,0.22156835,156.92288,4.660389,0.6110758385846186
2022-03-27 10:00:00+02:00,205.02,4.933831,-1.7371168,3.386056,-0.91317654,0.22766143,160.60371,5.230704,0.8639905911466529
2022-03-27 11:00:00+02:00,192.37,5.5659876,-1.0980196,3.8444176,-0.233437,0.24054009,168.84038,5.673259,1.1023675077353092
2022-03-27 12:00:00+02:00,161.5,6.4014845,-0.1527015,4.37918,0.5238232,0.22162855,178.63351,6.4033055,1.5850439004122376
2022-03-27 13:00:00+02:00,89.9,7.199423,0.8268895,4.801586,1.2685518,0.23037094,186.552,7.246753,2.2975186083231525
2022-03-27 14:00:00+02:00,77.97,8.680723,1.8067551,5.8685102,1.9595337,0.26690072,191.75735,8.866754,4.208453553261246
2022-03-27 15:00:00+02:00,92.0,10.342495,2.1659966,7.232939,2.1936693,0.34788334,191.82832,10.56687,7.123077716614764
